step,operation,part_or_aid_id,axis,attach_to,support_stud_sites,support_class,condition
198,PLACE_PROTOTYPE_PART,MON-R2-00059,-Z,MON-R2-00037,7,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
199,PLACE_PROTOTYPE_PART,MON-F-00295,-Z,MON-R2-00037,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
200,PLACE_PROTOTYPE_PART,MON-F-00296,-Z,MON-F-00189,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
201,PLACE_PROTOTYPE_PART,MON-F-00297,-Z,MON-F-00189,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
202,PLACE_PROTOTYPE_PART,MON-F-00298,-Z,MON-F-00189,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
203,PLACE_PROTOTYPE_PART,MON-F-00299,-Z,MON-F-00206,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
204,PLACE_PROTOTYPE_PART,MON-F-00300,-Z,MON-F-00220,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
205,PLACE_PROTOTYPE_PART,MON-F-00301,-Z,MON-F-00220,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
206,PLACE_PROTOTYPE_PART,MON-F-00302,-Z,MON-F-00234,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
207,PLACE_PROTOTYPE_PART,MON-F-00303,-Z,MON-F-00234,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
208,PLACE_PROTOTYPE_PART,MON-F-00304,-Z,MON-R2-00036,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
209,PLACE_PROTOTYPE_PART,MON-F-00305,-Z,MON-R2-00036,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
210,PLACE_PROTOTYPE_PART,MON-R2-00060,-Z,MON-R2-00039,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
211,PLACE_PROTOTYPE_PART,MON-F-00310,-Z,MON-R2-00039,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
212,PLACE_PROTOTYPE_PART,MON-F-00311,-Z,MON-F-00191,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
213,PLACE_PROTOTYPE_PART,MON-F-00312,-Z,MON-F-00191,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
214,PLACE_PROTOTYPE_PART,MON-F-00313,-Z,MON-F-00208,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
215,PLACE_PROTOTYPE_PART,MON-F-00314,-Z,MON-F-00208,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
216,PLACE_PROTOTYPE_PART,MON-F-00315,-Z,MON-F-00222,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
217,PLACE_PROTOTYPE_PART,MON-F-00316,-Z,MON-F-00222,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
218,PLACE_PROTOTYPE_PART,MON-F-00317,-Z,MON-F-00236,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
219,PLACE_PROTOTYPE_PART,MON-F-00318,-Z,MON-F-00236,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
220,PLACE_PROTOTYPE_PART,MON-F-00319,-Z,MON-F-00250,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
221,PLACE_PROTOTYPE_PART,MON-F-00320,-Z,MON-F-00250,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
222,PLACE_PROTOTYPE_PART,MON-F-00321,-Z,MON-F-00250,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
223,PLACE_PROTOTYPE_PART,MON-R2-00061,-Z,MON-R2-00041,7,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
224,PLACE_PROTOTYPE_PART,MON-F-00325,-Z,MON-R2-00041,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
225,PLACE_PROTOTYPE_PART,MON-F-00326,-Z,MON-R2-00041,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
226,PLACE_PROTOTYPE_PART,MON-F-00327,-Z,MON-F-00193,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
227,PLACE_PROTOTYPE_PART,MON-F-00328,-Z,MON-F-00210,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
228,PLACE_PROTOTYPE_PART,MON-F-00329,-Z,MON-F-00210,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
229,PLACE_PROTOTYPE_PART,MON-F-00330,-Z,MON-F-00224,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
230,PLACE_PROTOTYPE_PART,MON-F-00331,-Z,MON-F-00224,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
231,PLACE_PROTOTYPE_PART,MON-F-00332,-Z,MON-F-00238,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
232,PLACE_PROTOTYPE_PART,MON-F-00333,-Z,MON-F-00238,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
233,PLACE_PROTOTYPE_PART,MON-F-00334,-Z,MON-R2-00042,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
234,PLACE_PROTOTYPE_PART,MON-F-00335,-Z,MON-R2-00042,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
235,PLACE_PROTOTYPE_PART,MON-R2-00062,-Z,MON-F-00251,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
236,PLACE_PROTOTYPE_PART,MON-R2-00063,-Z,MON-F-00178,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
237,PLACE_PROTOTYPE_PART,MON-F-00339,-Z,MON-F-00178,7,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
238,PLACE_PROTOTYPE_PART,MON-F-00340,-Z,MON-F-00195,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
239,PLACE_PROTOTYPE_PART,MON-F-00341,-Z,MON-F-00195,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
240,PLACE_PROTOTYPE_PART,MON-F-00342,-Z,MON-F-00195,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
241,PLACE_PROTOTYPE_PART,MON-F-00343,-Z,MON-F-00212,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
242,PLACE_PROTOTYPE_PART,MON-F-00344,-Z,MON-F-00226,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
243,PLACE_PROTOTYPE_PART,MON-F-00345,-Z,MON-F-00226,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
244,PLACE_PROTOTYPE_PART,MON-F-00346,-Z,MON-R2-00044,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
245,PLACE_PROTOTYPE_PART,MON-F-00347,-Z,MON-R2-00044,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
246,PLACE_PROTOTYPE_PART,MON-R2-00064,-Z,MON-R2-00043,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
247,PLACE_PROTOTYPE_PART,MON-R2-00065,-Z,MON-R2-00043,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
248,PLACE_PROTOTYPE_PART,MON-R2-00066,-Z,MON-R2-00045,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
249,PLACE_PROTOTYPE_PART,MON-R2-00067,-Z,MON-R2-00045,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
250,PLACE_PROTOTYPE_PART,MON-R2-00068,-Z,MON-R2-00047,7,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
251,PLACE_PROTOTYPE_PART,MON-R2-00069,-Z,MON-R2-00047,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
252,PLACE_PROTOTYPE_PART,MON-R2-00070,-Z,MON-R2-00048,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
253,PLACE_PROTOTYPE_PART,MON-R2-00071,-Z,MON-R2-00049,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
254,PLACE_PROTOTYPE_PART,MON-R2-00072,-Z,MON-R2-00049,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
255,PLACE_PROTOTYPE_PART,MON-R2-00073,-Z,MON-R2-00046,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
256,PLACE_PROTOTYPE_PART,MON-R2-00074,-Z,MON-R2-00046,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
257,PLACE_PROTOTYPE_PART,MON-F-00418,-Z,MON-R2-00051,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
258,PLACE_PROTOTYPE_PART,MON-R2-00075,-Z,MON-R2-00052,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
259,PLACE_PROTOTYPE_PART,MON-R2-00076,-Z,MON-F-00266,7,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
260,PLACE_PROTOTYPE_PART,MON-F-00419,-Z,MON-R2-00050,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
261,PLACE_PROTOTYPE_PART,MON-F-00435,-Z,MON-R2-00052,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
262,PLACE_PROTOTYPE_PART,MON-F-00452,-Z,MON-F-00271,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
263,PLACE_PROTOTYPE_PART,MON-R2-00077,-Z,MON-R2-00054,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
264,PLACE_PROTOTYPE_PART,MON-R2-00078,-Z,MON-R2-00055,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
265,PLACE_PROTOTYPE_PART,MON-F-00402,-Z,MON-F-00266,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
266,PLACE_PROTOTYPE_PART,MON-F-00420,-Z,MON-R2-00050,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
267,PLACE_PROTOTYPE_PART,MON-F-00436,-Z,MON-R2-00053,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
268,PLACE_PROTOTYPE_PART,MON-F-00453,-Z,MON-F-00271,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
269,PLACE_PROTOTYPE_PART,MON-F-00395,-Z,MON-R2-00054,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
270,PLACE_PROTOTYPE_PART,MON-F-00385,-Z,MON-F-00279,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
271,PLACE_PROTOTYPE_PART,MON-F-00403,-Z,MON-F-00281,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
272,PLACE_PROTOTYPE_PART,MON-F-00421,-Z,MON-F-00283,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
273,PLACE_PROTOTYPE_PART,MON-F-00437,-Z,MON-F-00284,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
274,PLACE_PROTOTYPE_PART,MON-F-00454,-Z,MON-F-00287,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
275,PLACE_PROTOTYPE_PART,MON-F-00470,-Z,MON-F-00288,7,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
276,PLACE_PROTOTYPE_PART,MON-R2-00079,-Z,MON-R2-00058,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
277,PLACE_PROTOTYPE_PART,MON-R2-00080,-Z,MON-R2-00059,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
278,PLACE_PROTOTYPE_PART,MON-F-00386,-Z,MON-F-00279,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
279,PLACE_PROTOTYPE_PART,MON-F-00404,-Z,MON-F-00281,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
280,PLACE_PROTOTYPE_PART,MON-F-00422,-Z,MON-F-00282,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
281,PLACE_PROTOTYPE_PART,MON-F-00438,-Z,MON-F-00285,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
282,PLACE_PROTOTYPE_PART,MON-F-00455,-Z,MON-F-00287,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
283,PLACE_PROTOTYPE_PART,MON-F-00471,-Z,MON-R2-00057,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
284,PLACE_PROTOTYPE_PART,MON-F-00387,-Z,MON-R2-00059,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
285,PLACE_PROTOTYPE_PART,MON-F-00405,-Z,MON-F-00297,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
286,PLACE_PROTOTYPE_PART,MON-F-00423,-Z,MON-F-00299,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
287,PLACE_PROTOTYPE_PART,MON-F-00439,-Z,MON-F-00301,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
288,PLACE_PROTOTYPE_PART,MON-F-00456,-Z,MON-F-00303,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
289,PLACE_PROTOTYPE_PART,MON-F-00472,-Z,MON-F-00304,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
290,PLACE_PROTOTYPE_PART,MON-F-00487,-Z,MON-R2-00058,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
291,PLACE_PROTOTYPE_PART,MON-R2-00081,-Z,MON-R2-00059,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
292,PLACE_PROTOTYPE_PART,MON-F-00388,-Z,MON-F-00295,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
293,PLACE_PROTOTYPE_PART,MON-F-00406,-Z,MON-F-00296,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
294,PLACE_PROTOTYPE_PART,MON-F-00424,-Z,MON-F-00299,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
295,PLACE_PROTOTYPE_PART,MON-F-00440,-Z,MON-F-00300,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
296,PLACE_PROTOTYPE_PART,MON-F-00457,-Z,MON-F-00303,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
297,PLACE_PROTOTYPE_PART,MON-F-00473,-Z,MON-F-00305,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
298,PLACE_PROTOTYPE_PART,MON-F-00488,-Z,MON-R2-00058,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
299,PLACE_PROTOTYPE_PART,MON-F-00374,-Z,MON-R2-00059,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
300,PLACE_PROTOTYPE_PART,MON-F-00375,-Z,MON-R2-00060,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
301,PLACE_PROTOTYPE_PART,MON-F-00389,-Z,MON-F-00310,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
302,PLACE_PROTOTYPE_PART,MON-F-00407,-Z,MON-F-00312,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
303,PLACE_PROTOTYPE_PART,MON-F-00425,-Z,MON-F-00313,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
304,PLACE_PROTOTYPE_PART,MON-F-00441,-Z,MON-F-00315,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
305,PLACE_PROTOTYPE_PART,MON-F-00458,-Z,MON-F-00318,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
306,PLACE_PROTOTYPE_PART,MON-F-00474,-Z,MON-F-00320,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
307,PLACE_PROTOTYPE_PART,MON-F-00489,-Z,MON-F-00321,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
308,PLACE_PROTOTYPE_PART,MON-F-00376,-Z,MON-R2-00060,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
309,PLACE_PROTOTYPE_PART,MON-F-00390,-Z,MON-R2-00060,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
310,PLACE_PROTOTYPE_PART,MON-F-00408,-Z,MON-F-00311,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
311,PLACE_PROTOTYPE_PART,MON-F-00426,-Z,MON-F-00314,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
312,PLACE_PROTOTYPE_PART,MON-F-00442,-Z,MON-F-00316,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
313,PLACE_PROTOTYPE_PART,MON-F-00459,-Z,MON-F-00317,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
314,PLACE_PROTOTYPE_PART,MON-F-00475,-Z,MON-F-00319,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
315,PLACE_PROTOTYPE_PART,MON-F-00490,-Z,MON-F-00321,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
316,PLACE_PROTOTYPE_PART,MON-F-00377,-Z,MON-R2-00061,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
317,PLACE_PROTOTYPE_PART,MON-F-00391,-Z,MON-F-00325,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
318,PLACE_PROTOTYPE_PART,MON-F-00409,-Z,MON-F-00326,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
319,PLACE_PROTOTYPE_PART,MON-F-00427,-Z,MON-F-00328,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
320,PLACE_PROTOTYPE_PART,MON-F-00443,-Z,MON-F-00330,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
321,PLACE_PROTOTYPE_PART,MON-F-00460,-Z,MON-F-00333,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
322,PLACE_PROTOTYPE_PART,MON-F-00476,-Z,MON-F-00335,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
323,PLACE_PROTOTYPE_PART,MON-F-00491,-Z,MON-R2-00062,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
324,PLACE_PROTOTYPE_PART,MON-R2-00082,-Z,MON-R2-00061,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
325,PLACE_PROTOTYPE_PART,MON-F-00392,-Z,MON-R2-00061,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
326,PLACE_PROTOTYPE_PART,MON-F-00410,-Z,MON-F-00327,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
327,PLACE_PROTOTYPE_PART,MON-F-00428,-Z,MON-F-00328,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
328,PLACE_PROTOTYPE_PART,MON-F-00444,-Z,MON-F-00331,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
329,PLACE_PROTOTYPE_PART,MON-F-00461,-Z,MON-F-00333,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
330,PLACE_PROTOTYPE_PART,MON-F-00477,-Z,MON-F-00335,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
331,PLACE_PROTOTYPE_PART,MON-R2-00083,-Z,MON-R2-00062,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
332,PLACE_PROTOTYPE_PART,MON-R2-00084,-Z,MON-R2-00061,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
333,PLACE_PROTOTYPE_PART,MON-F-00393,-Z,MON-F-00339,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
334,PLACE_PROTOTYPE_PART,MON-F-00411,-Z,MON-F-00341,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
335,PLACE_PROTOTYPE_PART,MON-F-00429,-Z,MON-F-00343,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
336,PLACE_PROTOTYPE_PART,MON-F-00445,-Z,MON-F-00344,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
337,PLACE_PROTOTYPE_PART,MON-F-00462,-Z,MON-F-00347,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
338,PLACE_PROTOTYPE_PART,MON-F-00478,-Z,MON-R2-00064,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
339,PLACE_PROTOTYPE_PART,MON-R2-00085,-Z,MON-R2-00065,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
340,PLACE_PROTOTYPE_PART,MON-F-00394,-Z,MON-F-00339,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
341,PLACE_PROTOTYPE_PART,MON-F-00412,-Z,MON-F-00340,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
342,PLACE_PROTOTYPE_PART,MON-F-00430,-Z,MON-F-00342,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
343,PLACE_PROTOTYPE_PART,MON-F-00446,-Z,MON-F-00345,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
344,PLACE_PROTOTYPE_PART,MON-F-00463,-Z,MON-F-00347,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
345,PLACE_PROTOTYPE_PART,MON-R2-00086,-Z,MON-R2-00064,7,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
346,PLACE_PROTOTYPE_PART,MON-R2-00087,-Z,MON-R2-00066,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
347,PLACE_PROTOTYPE_PART,MON-F-00413,-Z,MON-R2-00068,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
348,PLACE_PROTOTYPE_PART,MON-F-00431,-Z,MON-R2-00070,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
349,PLACE_PROTOTYPE_PART,MON-F-00447,-Z,MON-R2-00072,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
350,PLACE_PROTOTYPE_PART,MON-F-00464,-Z,MON-R2-00074,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
351,PLACE_PROTOTYPE_PART,MON-R2-00088,-Z,MON-R2-00074,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
352,PLACE_PROTOTYPE_PART,MON-F-00414,-Z,MON-R2-00068,7,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
353,PLACE_PROTOTYPE_PART,MON-F-00432,-Z,MON-R2-00070,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
354,PLACE_PROTOTYPE_PART,MON-F-00448,-Z,MON-R2-00071,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
355,PLACE_PROTOTYPE_PART,MON-R2-00089,-Z,MON-R2-00073,7,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
356,PLACE_PROTOTYPE_PART,MON-R2-00090,-Z,MON-R2-00068,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
357,PLACE_PROTOTYPE_PART,MON-F-00433,-Z,MON-R2-00070,5,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
358,PLACE_PROTOTYPE_PART,MON-R2-00091,-Z,MON-R2-00071,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
359,PLACE_PROTOTYPE_PART,MON-R2-00092,-Z,MON-F-00418,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
360,PLACE_PROTOTYPE_PART,MON-F-00499,-Z,MON-F-00418,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
361,PLACE_PROTOTYPE_PART,MON-F-00500,-Z,MON-F-00418,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
362,PLACE_PROTOTYPE_PART,MON-F-00501,-Z,MON-R2-00075,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
363,PLACE_PROTOTYPE_PART,MON-R2-00093,-Z,MON-R2-00076,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
364,PLACE_PROTOTYPE_PART,MON-R2-00094,-Z,MON-R2-00075,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
365,PLACE_PROTOTYPE_PART,MON-F-00507,-Z,MON-R2-00077,5,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
366,PLACE_PROTOTYPE_PART,MON-F-00509,-Z,MON-R2-00076,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
367,PLACE_PROTOTYPE_PART,MON-F-00510,-Z,MON-F-00419,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
368,PLACE_PROTOTYPE_PART,MON-F-00511,-Z,MON-F-00435,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
369,PLACE_PROTOTYPE_PART,MON-F-00512,-Z,MON-F-00435,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
370,PLACE_PROTOTYPE_PART,MON-F-00513,-Z,MON-R2-00075,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
371,PLACE_PROTOTYPE_PART,MON-F-00514,-Z,MON-F-00452,7,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
372,PLACE_PROTOTYPE_PART,MON-F-00515,-Z,MON-F-00452,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
373,PLACE_PROTOTYPE_PART,MON-R2-00095,-Z,MON-R2-00077,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
374,PLACE_PROTOTYPE_PART,MON-F-00517,-Z,MON-R2-00078,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
375,PLACE_PROTOTYPE_PART,MON-R2-00096,-Z,MON-R2-00078,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
376,PLACE_PROTOTYPE_PART,MON-R2-00097,-Z,MON-F-00385,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
377,PLACE_PROTOTYPE_PART,MON-F-00524,-Z,MON-F-00385,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
378,PLACE_PROTOTYPE_PART,MON-F-00525,-Z,MON-F-00403,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
379,PLACE_PROTOTYPE_PART,MON-F-00526,-Z,MON-F-00403,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
380,PLACE_PROTOTYPE_PART,MON-F-00527,-Z,MON-F-00421,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
381,PLACE_PROTOTYPE_PART,MON-F-00528,-Z,MON-F-00421,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
382,PLACE_PROTOTYPE_PART,MON-F-00529,-Z,MON-F-00437,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
383,PLACE_PROTOTYPE_PART,MON-F-00530,-Z,MON-F-00437,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
384,PLACE_PROTOTYPE_PART,MON-F-00531,-Z,MON-F-00437,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
385,PLACE_PROTOTYPE_PART,MON-F-00532,-Z,MON-F-00454,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
386,PLACE_PROTOTYPE_PART,MON-F-00533,-Z,MON-F-00470,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
387,PLACE_PROTOTYPE_PART,MON-F-00534,-Z,MON-F-00470,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
388,PLACE_PROTOTYPE_PART,MON-R2-00098,-Z,MON-R2-00079,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
389,PLACE_PROTOTYPE_PART,MON-F-00536,-Z,MON-R2-00080,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
390,PLACE_PROTOTYPE_PART,MON-R2-00099,-Z,MON-R2-00081,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
391,PLACE_PROTOTYPE_PART,MON-F-00539,-Z,MON-R2-00080,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
