step,operation,part_or_aid_id,axis,attach_to,support_stud_sites,support_class,condition
199,PLACE_PROTOTYPE_PART,DUC-F-00204,-Z,DUC-F-00159,7,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
200,PLACE_PROTOTYPE_PART,DUC-F-00217,-Z,DUC-R2-00023,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
201,PLACE_PROTOTYPE_PART,DUC-F-00232,-Z,DUC-F-00163,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
202,PLACE_PROTOTYPE_PART,DUC-R2-00040,-Z,DUC-R2-00026,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
203,PLACE_PROTOTYPE_PART,DUC-R2-00041,-Z,DUC-R2-00024,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
204,PLACE_PROTOTYPE_PART,DUC-R2-00042,-Z,DUC-R2-00025,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
205,PLACE_PROTOTYPE_PART,DUC-F-00260,-Z,DUC-R2-00028,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
206,PLACE_PROTOTYPE_PART,DUC-F-00261,-Z,DUC-R2-00030,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
207,PLACE_PROTOTYPE_PART,DUC-F-00262,-Z,DUC-R2-00030,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
208,PLACE_PROTOTYPE_PART,DUC-F-00263,-Z,DUC-R2-00028,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
209,PLACE_PROTOTYPE_PART,DUC-F-00264,-Z,DUC-R2-00029,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
210,PLACE_PROTOTYPE_PART,DUC-R2-00043,-Z,DUC-R2-00029,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
211,PLACE_PROTOTYPE_PART,DUC-R2-00044,-Z,DUC-R2-00030,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
212,PLACE_PROTOTYPE_PART,DUC-F-00269,-Z,DUC-F-00188,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
213,PLACE_PROTOTYPE_PART,DUC-F-00270,-Z,DUC-R2-00032,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
214,PLACE_PROTOTYPE_PART,DUC-F-00271,-Z,DUC-F-00195,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
215,PLACE_PROTOTYPE_PART,DUC-F-00272,-Z,DUC-F-00208,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
216,PLACE_PROTOTYPE_PART,DUC-F-00273,-Z,DUC-F-00208,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
217,PLACE_PROTOTYPE_PART,DUC-F-00274,-Z,DUC-F-00223,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
218,PLACE_PROTOTYPE_PART,DUC-F-00275,-Z,DUC-F-00223,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
219,PLACE_PROTOTYPE_PART,DUC-F-00276,-Z,DUC-F-00236,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
220,PLACE_PROTOTYPE_PART,DUC-F-00277,-Z,DUC-F-00236,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
221,PLACE_PROTOTYPE_PART,DUC-F-00278,-Z,DUC-F-00236,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
222,PLACE_PROTOTYPE_PART,DUC-F-00279,-Z,DUC-F-00188,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
223,PLACE_PROTOTYPE_PART,DUC-R2-00045,-Z,DUC-R2-00033,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
224,PLACE_PROTOTYPE_PART,DUC-R2-00046,-Z,DUC-F-00180,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
225,PLACE_PROTOTYPE_PART,DUC-R2-00047,-Z,DUC-R2-00034,7,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
226,PLACE_PROTOTYPE_PART,DUC-F-00285,-Z,DUC-R2-00034,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
227,PLACE_PROTOTYPE_PART,DUC-F-00286,-Z,DUC-R2-00034,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
228,PLACE_PROTOTYPE_PART,DUC-F-00287,-Z,DUC-F-00197,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
229,PLACE_PROTOTYPE_PART,DUC-F-00288,-Z,DUC-F-00210,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
230,PLACE_PROTOTYPE_PART,DUC-F-00289,-Z,DUC-F-00210,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
231,PLACE_PROTOTYPE_PART,DUC-F-00290,-Z,DUC-F-00225,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
232,PLACE_PROTOTYPE_PART,DUC-F-00291,-Z,DUC-F-00225,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
233,PLACE_PROTOTYPE_PART,DUC-F-00292,-Z,DUC-F-00238,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
234,PLACE_PROTOTYPE_PART,DUC-F-00293,-Z,DUC-F-00238,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
235,PLACE_PROTOTYPE_PART,DUC-F-00294,-Z,DUC-R2-00035,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
236,PLACE_PROTOTYPE_PART,DUC-R2-00048,-Z,DUC-R2-00035,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
237,PLACE_PROTOTYPE_PART,DUC-F-00298,-Z,DUC-R2-00036,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
238,PLACE_PROTOTYPE_PART,DUC-F-00299,-Z,DUC-R2-00036,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
239,PLACE_PROTOTYPE_PART,DUC-F-00300,-Z,DUC-F-00183,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
240,PLACE_PROTOTYPE_PART,DUC-F-00301,-Z,DUC-F-00199,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
241,PLACE_PROTOTYPE_PART,DUC-F-00302,-Z,DUC-F-00199,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
242,PLACE_PROTOTYPE_PART,DUC-F-00303,-Z,DUC-F-00212,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
243,PLACE_PROTOTYPE_PART,DUC-F-00304,-Z,DUC-F-00212,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
244,PLACE_PROTOTYPE_PART,DUC-F-00305,-Z,DUC-F-00227,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
245,PLACE_PROTOTYPE_PART,DUC-F-00306,-Z,DUC-F-00227,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
246,PLACE_PROTOTYPE_PART,DUC-F-00307,-Z,DUC-F-00240,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
247,PLACE_PROTOTYPE_PART,DUC-F-00308,-Z,DUC-F-00240,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
248,PLACE_PROTOTYPE_PART,DUC-F-00309,-Z,DUC-F-00253,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
249,PLACE_PROTOTYPE_PART,DUC-R2-00049,-Z,DUC-F-00253,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
250,PLACE_PROTOTYPE_PART,DUC-R2-00050,-Z,DUC-R2-00037,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
251,PLACE_PROTOTYPE_PART,DUC-F-00313,-Z,DUC-R2-00037,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
252,PLACE_PROTOTYPE_PART,DUC-F-00314,-Z,DUC-F-00185,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
253,PLACE_PROTOTYPE_PART,DUC-F-00315,-Z,DUC-F-00201,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
254,PLACE_PROTOTYPE_PART,DUC-F-00316,-Z,DUC-F-00201,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
255,PLACE_PROTOTYPE_PART,DUC-F-00317,-Z,DUC-F-00214,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
256,PLACE_PROTOTYPE_PART,DUC-F-00318,-Z,DUC-F-00214,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
257,PLACE_PROTOTYPE_PART,DUC-F-00319,-Z,DUC-F-00229,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
258,PLACE_PROTOTYPE_PART,DUC-F-00320,-Z,DUC-F-00229,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
259,PLACE_PROTOTYPE_PART,DUC-F-00321,-Z,DUC-F-00242,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
260,PLACE_PROTOTYPE_PART,DUC-F-00322,-Z,DUC-F-00242,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
261,PLACE_PROTOTYPE_PART,DUC-F-00323,-Z,DUC-F-00242,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
262,PLACE_PROTOTYPE_PART,DUC-R2-00051,-Z,DUC-F-00255,7,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
263,PLACE_PROTOTYPE_PART,DUC-R2-00052,-Z,DUC-F-00186,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
264,PLACE_PROTOTYPE_PART,DUC-F-00328,-Z,DUC-R2-00039,7,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
265,PLACE_PROTOTYPE_PART,DUC-F-00329,-Z,DUC-R2-00039,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
266,PLACE_PROTOTYPE_PART,DUC-F-00330,-Z,DUC-F-00203,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
267,PLACE_PROTOTYPE_PART,DUC-F-00331,-Z,DUC-F-00216,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
268,PLACE_PROTOTYPE_PART,DUC-F-00332,-Z,DUC-F-00216,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
269,PLACE_PROTOTYPE_PART,DUC-F-00333,-Z,DUC-F-00231,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
270,PLACE_PROTOTYPE_PART,DUC-F-00334,-Z,DUC-F-00231,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
271,PLACE_PROTOTYPE_PART,DUC-F-00335,-Z,DUC-F-00244,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
272,PLACE_PROTOTYPE_PART,DUC-F-00336,-Z,DUC-F-00244,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
273,PLACE_PROTOTYPE_PART,DUC-F-00337,-Z,DUC-R2-00038,7,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
274,PLACE_PROTOTYPE_PART,DUC-R2-00053,-Z,DUC-R2-00038,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
275,PLACE_PROTOTYPE_PART,DUC-R2-00054,-Z,DUC-R2-00039,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
276,PLACE_PROTOTYPE_PART,DUC-R2-00055,-Z,DUC-R2-00041,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
277,PLACE_PROTOTYPE_PART,DUC-F-00344,-Z,DUC-R2-00041,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
278,PLACE_PROTOTYPE_PART,DUC-R2-00056,-Z,DUC-R2-00041,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
279,PLACE_PROTOTYPE_PART,DUC-F-00346,-Z,DUC-R2-00042,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
280,PLACE_PROTOTYPE_PART,DUC-F-00347,-Z,DUC-R2-00042,5,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
281,PLACE_PROTOTYPE_PART,DUC-F-00348,-Z,DUC-R2-00040,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
282,PLACE_PROTOTYPE_PART,DUC-R2-00057,-Z,DUC-R2-00040,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
283,PLACE_PROTOTYPE_PART,DUC-R2-00058,-Z,DUC-F-00261,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
284,PLACE_PROTOTYPE_PART,DUC-R2-00059,-Z,DUC-F-00260,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
285,PLACE_PROTOTYPE_PART,DUC-F-00396,-Z,DUC-F-00263,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
286,PLACE_PROTOTYPE_PART,DUC-F-00410,-Z,DUC-F-00260,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
287,PLACE_PROTOTYPE_PART,DUC-F-00424,-Z,DUC-R2-00043,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
288,PLACE_PROTOTYPE_PART,DUC-R2-00060,-Z,DUC-F-00269,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
289,PLACE_PROTOTYPE_PART,DUC-F-00379,-Z,DUC-R2-00044,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
290,PLACE_PROTOTYPE_PART,DUC-R2-00061,-Z,DUC-F-00278,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
291,PLACE_PROTOTYPE_PART,DUC-F-00380,-Z,DUC-F-00271,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
292,PLACE_PROTOTYPE_PART,DUC-F-00397,-Z,DUC-F-00272,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
293,PLACE_PROTOTYPE_PART,DUC-F-00411,-Z,DUC-F-00275,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
294,PLACE_PROTOTYPE_PART,DUC-F-00425,-Z,DUC-F-00276,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
295,PLACE_PROTOTYPE_PART,DUC-F-00373,-Z,DUC-F-00279,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
296,PLACE_PROTOTYPE_PART,DUC-R2-00062,-Z,DUC-R2-00046,7,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
297,PLACE_PROTOTYPE_PART,DUC-F-00381,-Z,DUC-F-00270,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
298,PLACE_PROTOTYPE_PART,DUC-F-00398,-Z,DUC-F-00273,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
299,PLACE_PROTOTYPE_PART,DUC-F-00412,-Z,DUC-F-00275,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
300,PLACE_PROTOTYPE_PART,DUC-F-00426,-Z,DUC-F-00277,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
301,PLACE_PROTOTYPE_PART,DUC-F-00440,-Z,DUC-R2-00045,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
302,PLACE_PROTOTYPE_PART,DUC-R2-00063,-Z,DUC-R2-00047,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
303,PLACE_PROTOTYPE_PART,DUC-F-00365,-Z,DUC-F-00285,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
304,PLACE_PROTOTYPE_PART,DUC-F-00382,-Z,DUC-F-00287,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
305,PLACE_PROTOTYPE_PART,DUC-F-00399,-Z,DUC-F-00289,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
306,PLACE_PROTOTYPE_PART,DUC-F-00413,-Z,DUC-F-00291,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
307,PLACE_PROTOTYPE_PART,DUC-F-00427,-Z,DUC-F-00292,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
308,PLACE_PROTOTYPE_PART,DUC-F-00441,-Z,DUC-F-00294,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
309,PLACE_PROTOTYPE_PART,DUC-R2-00064,-Z,DUC-R2-00048,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
310,PLACE_PROTOTYPE_PART,DUC-F-00357,-Z,DUC-R2-00047,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
311,PLACE_PROTOTYPE_PART,DUC-F-00366,-Z,DUC-R2-00047,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
312,PLACE_PROTOTYPE_PART,DUC-F-00383,-Z,DUC-F-00287,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
313,PLACE_PROTOTYPE_PART,DUC-F-00400,-Z,DUC-F-00288,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
314,PLACE_PROTOTYPE_PART,DUC-F-00414,-Z,DUC-F-00291,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
315,PLACE_PROTOTYPE_PART,DUC-F-00428,-Z,DUC-F-00293,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
316,PLACE_PROTOTYPE_PART,DUC-F-00442,-Z,DUC-F-00294,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
317,PLACE_PROTOTYPE_PART,DUC-F-00358,-Z,DUC-F-00298,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
318,PLACE_PROTOTYPE_PART,DUC-F-00367,-Z,DUC-F-00300,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
319,PLACE_PROTOTYPE_PART,DUC-F-00384,-Z,DUC-F-00301,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
320,PLACE_PROTOTYPE_PART,DUC-F-00401,-Z,DUC-F-00303,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
321,PLACE_PROTOTYPE_PART,DUC-F-00415,-Z,DUC-F-00306,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
322,PLACE_PROTOTYPE_PART,DUC-F-00429,-Z,DUC-F-00308,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
323,PLACE_PROTOTYPE_PART,DUC-F-00443,-Z,DUC-F-00309,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
324,PLACE_PROTOTYPE_PART,DUC-F-00455,-Z,DUC-R2-00049,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
325,PLACE_PROTOTYPE_PART,DUC-F-00354,-Z,DUC-F-00298,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
326,PLACE_PROTOTYPE_PART,DUC-F-00355,-Z,DUC-F-00298,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
327,PLACE_PROTOTYPE_PART,DUC-F-00368,-Z,DUC-F-00299,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
328,PLACE_PROTOTYPE_PART,DUC-F-00385,-Z,DUC-F-00302,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
329,PLACE_PROTOTYPE_PART,DUC-F-00402,-Z,DUC-F-00304,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
330,PLACE_PROTOTYPE_PART,DUC-F-00416,-Z,DUC-F-00305,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
331,PLACE_PROTOTYPE_PART,DUC-F-00430,-Z,DUC-F-00307,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
332,PLACE_PROTOTYPE_PART,DUC-F-00444,-Z,DUC-R2-00049,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
333,PLACE_PROTOTYPE_PART,DUC-F-00456,-Z,DUC-R2-00049,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
334,PLACE_PROTOTYPE_PART,DUC-F-00359,-Z,DUC-R2-00050,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
335,PLACE_PROTOTYPE_PART,DUC-F-00369,-Z,DUC-F-00313,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
336,PLACE_PROTOTYPE_PART,DUC-F-00386,-Z,DUC-F-00315,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
337,PLACE_PROTOTYPE_PART,DUC-F-00403,-Z,DUC-F-00317,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
338,PLACE_PROTOTYPE_PART,DUC-F-00417,-Z,DUC-F-00320,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
339,PLACE_PROTOTYPE_PART,DUC-F-00431,-Z,DUC-F-00322,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
340,PLACE_PROTOTYPE_PART,DUC-F-00445,-Z,DUC-F-00323,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
341,PLACE_PROTOTYPE_PART,DUC-F-00457,-Z,DUC-R2-00051,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
342,PLACE_PROTOTYPE_PART,DUC-F-00458,-Z,DUC-R2-00051,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
343,PLACE_PROTOTYPE_PART,DUC-R2-00065,-Z,DUC-R2-00050,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
344,PLACE_PROTOTYPE_PART,DUC-F-00370,-Z,DUC-F-00314,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
345,PLACE_PROTOTYPE_PART,DUC-F-00387,-Z,DUC-F-00315,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
346,PLACE_PROTOTYPE_PART,DUC-F-00404,-Z,DUC-F-00318,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
347,PLACE_PROTOTYPE_PART,DUC-F-00418,-Z,DUC-F-00320,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
348,PLACE_PROTOTYPE_PART,DUC-F-00432,-Z,DUC-F-00322,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
349,PLACE_PROTOTYPE_PART,DUC-F-00446,-Z,DUC-F-00323,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
350,PLACE_PROTOTYPE_PART,DUC-F-00459,-Z,DUC-R2-00051,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
351,PLACE_PROTOTYPE_PART,DUC-F-00371,-Z,DUC-F-00328,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
352,PLACE_PROTOTYPE_PART,DUC-F-00388,-Z,DUC-F-00330,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
353,PLACE_PROTOTYPE_PART,DUC-F-00405,-Z,DUC-F-00331,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
354,PLACE_PROTOTYPE_PART,DUC-F-00419,-Z,DUC-F-00334,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
355,PLACE_PROTOTYPE_PART,DUC-F-00433,-Z,DUC-F-00335,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
356,PLACE_PROTOTYPE_PART,DUC-F-00447,-Z,DUC-F-00337,7,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
357,PLACE_PROTOTYPE_PART,DUC-F-00372,-Z,DUC-F-00328,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
358,PLACE_PROTOTYPE_PART,DUC-F-00389,-Z,DUC-F-00329,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
359,PLACE_PROTOTYPE_PART,DUC-F-00406,-Z,DUC-F-00332,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
360,PLACE_PROTOTYPE_PART,DUC-F-00420,-Z,DUC-F-00334,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
361,PLACE_PROTOTYPE_PART,DUC-F-00434,-Z,DUC-F-00336,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
362,PLACE_PROTOTYPE_PART,DUC-R2-00066,-Z,DUC-F-00337,5,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
363,PLACE_PROTOTYPE_PART,DUC-F-00374,-Z,DUC-F-00328,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
364,PLACE_PROTOTYPE_PART,DUC-R2-00067,-Z,DUC-R2-00054,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
365,PLACE_PROTOTYPE_PART,DUC-F-00390,-Z,DUC-R2-00055,7,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
366,PLACE_PROTOTYPE_PART,DUC-F-00407,-Z,DUC-R2-00056,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
367,PLACE_PROTOTYPE_PART,DUC-F-00421,-Z,DUC-F-00347,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
368,PLACE_PROTOTYPE_PART,DUC-F-00435,-Z,DUC-F-00348,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
369,PLACE_PROTOTYPE_PART,DUC-R2-00068,-Z,DUC-R2-00057,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
370,PLACE_PROTOTYPE_PART,DUC-R2-00069,-Z,DUC-R2-00055,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
371,PLACE_PROTOTYPE_PART,DUC-F-00408,-Z,DUC-R2-00056,5,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
372,PLACE_PROTOTYPE_PART,DUC-F-00422,-Z,DUC-F-00346,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
373,PLACE_PROTOTYPE_PART,DUC-R2-00070,-Z,DUC-F-00348,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
374,PLACE_PROTOTYPE_PART,DUC-F-00460,-Z,DUC-R2-00058,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
375,PLACE_PROTOTYPE_PART,DUC-F-00461,-Z,DUC-R2-00058,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
376,PLACE_PROTOTYPE_PART,DUC-F-00462,-Z,DUC-F-00410,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
377,PLACE_PROTOTYPE_PART,DUC-F-00463,-Z,DUC-F-00410,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
378,PLACE_PROTOTYPE_PART,DUC-R2-00071,-Z,DUC-R2-00058,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
379,PLACE_PROTOTYPE_PART,DUC-F-00465,-Z,DUC-R2-00058,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
380,PLACE_PROTOTYPE_PART,DUC-F-00466,-Z,DUC-R2-00059,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
381,PLACE_PROTOTYPE_PART,DUC-F-00467,-Z,DUC-F-00424,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
382,PLACE_PROTOTYPE_PART,DUC-F-00469,-Z,DUC-F-00424,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
383,PLACE_PROTOTYPE_PART,DUC-F-00470,-Z,DUC-F-00373,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
384,PLACE_PROTOTYPE_PART,DUC-F-00471,-Z,DUC-F-00380,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
385,PLACE_PROTOTYPE_PART,DUC-F-00472,-Z,DUC-F-00380,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
386,PLACE_PROTOTYPE_PART,DUC-F-00473,-Z,DUC-F-00397,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
387,PLACE_PROTOTYPE_PART,DUC-F-00474,-Z,DUC-F-00397,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
388,PLACE_PROTOTYPE_PART,DUC-F-00475,-Z,DUC-F-00397,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
