step,operation,part_or_aid_id,axis,attach_to,support_stud_sites,support_class,condition
203,PLACE_PROTOTYPE_PART,COP-C-00259,-Z,COP-C-00209,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
204,PLACE_PROTOTYPE_PART,COP-C-00260,-Z,COP-C-00209,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
205,PLACE_PROTOTYPE_PART,COP-C-00261,-Z,COP-R2-00029,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
206,PLACE_PROTOTYPE_PART,COP-R2-00037,-Z,COP-C-00222,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
207,PLACE_PROTOTYPE_PART,COP-C-00263,-Z,COP-C-00156,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
208,PLACE_PROTOTYPE_PART,COP-C-00265,-Z,COP-C-00157,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
209,PLACE_PROTOTYPE_PART,COP-C-00266,-Z,COP-C-00171,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
210,PLACE_PROTOTYPE_PART,COP-C-00267,-Z,COP-C-00171,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
211,PLACE_PROTOTYPE_PART,COP-C-00268,-Z,COP-C-00184,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
212,PLACE_PROTOTYPE_PART,COP-C-00269,-Z,COP-C-00184,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
213,PLACE_PROTOTYPE_PART,COP-C-00270,-Z,COP-C-00199,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
214,PLACE_PROTOTYPE_PART,COP-C-00271,-Z,COP-C-00199,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
215,PLACE_PROTOTYPE_PART,COP-C-00272,-Z,COP-C-00211,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
216,PLACE_PROTOTYPE_PART,COP-C-00273,-Z,COP-C-00211,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
217,PLACE_PROTOTYPE_PART,COP-C-00274,-Z,COP-C-00223,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
218,PLACE_PROTOTYPE_PART,COP-R2-00038,-Z,COP-C-00223,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
219,PLACE_PROTOTYPE_PART,COP-C-00231,-Z,COP-C-00158,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
220,PLACE_PROTOTYPE_PART,COP-C-00277,-Z,COP-C-00158,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
221,PLACE_PROTOTYPE_PART,COP-C-00230,-Z,COP-C-00158,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
222,PLACE_PROTOTYPE_PART,COP-C-00229,-Z,COP-C-00159,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
223,PLACE_PROTOTYPE_PART,COP-C-00278,-Z,COP-C-00160,7,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
224,PLACE_PROTOTYPE_PART,COP-C-00279,-Z,COP-C-00160,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
225,PLACE_PROTOTYPE_PART,COP-C-00280,-Z,COP-C-00173,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
226,PLACE_PROTOTYPE_PART,COP-C-00281,-Z,COP-C-00186,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
227,PLACE_PROTOTYPE_PART,COP-C-00282,-Z,COP-C-00186,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
228,PLACE_PROTOTYPE_PART,COP-C-00283,-Z,COP-C-00201,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
229,PLACE_PROTOTYPE_PART,COP-C-00284,-Z,COP-C-00201,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
230,PLACE_PROTOTYPE_PART,COP-C-00285,-Z,COP-C-00213,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
231,PLACE_PROTOTYPE_PART,COP-C-00286,-Z,COP-C-00213,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
232,PLACE_PROTOTYPE_PART,COP-C-00287,-Z,COP-C-00225,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
233,PLACE_PROTOTYPE_PART,COP-C-00288,-Z,COP-R2-00030,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
234,PLACE_PROTOTYPE_PART,COP-C-00289,-Z,COP-C-00225,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
235,PLACE_PROTOTYPE_PART,COP-C-00290,-Z,COP-C-00163,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
236,PLACE_PROTOTYPE_PART,COP-C-00291,-Z,COP-C-00166,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
237,PLACE_PROTOTYPE_PART,COP-C-00292,-Z,COP-C-00175,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
238,PLACE_PROTOTYPE_PART,COP-C-00293,-Z,COP-C-00175,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
239,PLACE_PROTOTYPE_PART,COP-C-00294,-Z,COP-C-00188,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
240,PLACE_PROTOTYPE_PART,COP-C-00295,-Z,COP-C-00203,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
241,PLACE_PROTOTYPE_PART,COP-C-00296,-Z,COP-C-00203,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
242,PLACE_PROTOTYPE_PART,COP-C-00297,-Z,COP-C-00215,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
243,PLACE_PROTOTYPE_PART,COP-C-00298,-Z,COP-C-00215,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
244,PLACE_PROTOTYPE_PART,COP-R2-00039,-Z,COP-C-00226,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
245,PLACE_PROTOTYPE_PART,COP-C-00301,-Z,COP-R2-00031,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
246,PLACE_PROTOTYPE_PART,COP-R2-00040,-Z,COP-R2-00031,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
247,PLACE_PROTOTYPE_PART,COP-R2-00041,-Z,COP-R2-00032,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
248,PLACE_PROTOTYPE_PART,COP-C-00304,-Z,COP-R2-00032,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
249,PLACE_PROTOTYPE_PART,COP-R2-00042,-Z,COP-C-00205,5,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
250,PLACE_PROTOTYPE_PART,COP-C-00306,-Z,COP-C-00205,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
251,PLACE_PROTOTYPE_PART,COP-R2-00043,-Z,COP-C-00205,5,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
252,PLACE_PROTOTYPE_PART,COP-C-00308,-Z,COP-R2-00033,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
253,PLACE_PROTOTYPE_PART,COP-R2-00044,-Z,COP-C-00233,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
254,PLACE_PROTOTYPE_PART,COP-R2-00045,-Z,COP-C-00237,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
255,PLACE_PROTOTYPE_PART,COP-C-00339,-Z,COP-R2-00034,7,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
256,PLACE_PROTOTYPE_PART,COP-C-00353,-Z,COP-C-00233,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
257,PLACE_PROTOTYPE_PART,COP-C-00337,-Z,COP-R2-00035,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
258,PLACE_PROTOTYPE_PART,COP-C-00335,-Z,COP-R2-00035,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
259,PLACE_PROTOTYPE_PART,COP-C-00340,-Z,COP-C-00242,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
260,PLACE_PROTOTYPE_PART,COP-C-00354,-Z,COP-C-00243,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
261,PLACE_PROTOTYPE_PART,COP-C-00370,-Z,COP-C-00245,7,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
262,PLACE_PROTOTYPE_PART,COP-C-00333,-Z,COP-R2-00035,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
263,PLACE_PROTOTYPE_PART,COP-C-00324,-Z,COP-R2-00035,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
264,PLACE_PROTOTYPE_PART,COP-C-00341,-Z,COP-C-00241,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
265,PLACE_PROTOTYPE_PART,COP-C-00355,-Z,COP-C-00244,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
266,PLACE_PROTOTYPE_PART,COP-C-00371,-Z,COP-C-00245,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
267,PLACE_PROTOTYPE_PART,COP-C-00384,-Z,COP-R2-00036,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
268,PLACE_PROTOTYPE_PART,COP-C-00313,-Z,COP-C-00252,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
269,PLACE_PROTOTYPE_PART,COP-C-00394,-Z,COP-R2-00036,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
270,PLACE_PROTOTYPE_PART,COP-C-00325,-Z,COP-C-00254,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
271,PLACE_PROTOTYPE_PART,COP-C-00342,-Z,COP-C-00256,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
272,PLACE_PROTOTYPE_PART,COP-C-00356,-Z,COP-C-00258,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
273,PLACE_PROTOTYPE_PART,COP-C-00372,-Z,COP-C-00260,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
274,PLACE_PROTOTYPE_PART,COP-R2-00046,-Z,COP-C-00261,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
275,PLACE_PROTOTYPE_PART,COP-C-00314,-Z,COP-C-00252,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
276,PLACE_PROTOTYPE_PART,COP-C-00315,-Z,COP-C-00263,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
277,PLACE_PROTOTYPE_PART,COP-C-00326,-Z,COP-C-00253,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
278,PLACE_PROTOTYPE_PART,COP-C-00343,-Z,COP-C-00256,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
279,PLACE_PROTOTYPE_PART,COP-C-00357,-Z,COP-C-00257,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
280,PLACE_PROTOTYPE_PART,COP-C-00373,-Z,COP-C-00260,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
281,PLACE_PROTOTYPE_PART,COP-R2-00047,-Z,COP-R2-00037,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
282,PLACE_PROTOTYPE_PART,COP-C-00316,-Z,COP-C-00265,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
283,PLACE_PROTOTYPE_PART,COP-C-00327,-Z,COP-C-00267,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
284,PLACE_PROTOTYPE_PART,COP-C-00344,-Z,COP-C-00268,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
285,PLACE_PROTOTYPE_PART,COP-C-00358,-Z,COP-C-00270,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
286,PLACE_PROTOTYPE_PART,COP-C-00374,-Z,COP-C-00273,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
287,PLACE_PROTOTYPE_PART,COP-R2-00048,-Z,COP-C-00274,7,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
288,PLACE_PROTOTYPE_PART,COP-C-00317,-Z,COP-C-00231,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
289,PLACE_PROTOTYPE_PART,COP-C-00321,-Z,COP-C-00277,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
290,PLACE_PROTOTYPE_PART,COP-C-00318,-Z,COP-C-00230,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
291,PLACE_PROTOTYPE_PART,COP-C-00322,-Z,COP-C-00277,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
292,PLACE_PROTOTYPE_PART,COP-C-00328,-Z,COP-C-00266,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
293,PLACE_PROTOTYPE_PART,COP-C-00345,-Z,COP-C-00269,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
294,PLACE_PROTOTYPE_PART,COP-C-00359,-Z,COP-C-00271,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
295,PLACE_PROTOTYPE_PART,COP-C-00375,-Z,COP-C-00272,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
296,PLACE_PROTOTYPE_PART,COP-C-00388,-Z,COP-C-00274,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
297,PLACE_PROTOTYPE_PART,COP-C-00319,-Z,COP-C-00278,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
298,PLACE_PROTOTYPE_PART,COP-C-00329,-Z,COP-C-00279,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
299,PLACE_PROTOTYPE_PART,COP-C-00346,-Z,COP-C-00281,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
300,PLACE_PROTOTYPE_PART,COP-C-00360,-Z,COP-C-00283,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
301,PLACE_PROTOTYPE_PART,COP-C-00376,-Z,COP-C-00286,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
302,PLACE_PROTOTYPE_PART,COP-R2-00049,-Z,COP-C-00288,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
303,PLACE_PROTOTYPE_PART,COP-C-00320,-Z,COP-C-00278,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
304,PLACE_PROTOTYPE_PART,COP-C-00330,-Z,COP-C-00280,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
305,PLACE_PROTOTYPE_PART,COP-C-00347,-Z,COP-C-00281,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
306,PLACE_PROTOTYPE_PART,COP-C-00361,-Z,COP-C-00284,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
307,PLACE_PROTOTYPE_PART,COP-C-00377,-Z,COP-C-00286,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
308,PLACE_PROTOTYPE_PART,COP-C-00390,-Z,COP-C-00287,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
309,PLACE_PROTOTYPE_PART,COP-C-00323,-Z,COP-C-00290,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
310,PLACE_PROTOTYPE_PART,COP-C-00331,-Z,COP-C-00292,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
311,PLACE_PROTOTYPE_PART,COP-C-00348,-Z,COP-C-00294,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
312,PLACE_PROTOTYPE_PART,COP-C-00362,-Z,COP-C-00295,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
313,PLACE_PROTOTYPE_PART,COP-C-00378,-Z,COP-C-00298,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
314,PLACE_PROTOTYPE_PART,COP-R2-00050,-Z,COP-R2-00039,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
315,PLACE_PROTOTYPE_PART,COP-C-00332,-Z,COP-C-00291,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
316,PLACE_PROTOTYPE_PART,COP-C-00349,-Z,COP-C-00293,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
317,PLACE_PROTOTYPE_PART,COP-C-00363,-Z,COP-C-00296,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
318,PLACE_PROTOTYPE_PART,COP-C-00379,-Z,COP-C-00298,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
319,PLACE_PROTOTYPE_PART,COP-R2-00051,-Z,COP-R2-00039,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
320,PLACE_PROTOTYPE_PART,COP-C-00334,-Z,COP-C-00292,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
321,PLACE_PROTOTYPE_PART,COP-C-00336,-Z,COP-R2-00040,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
322,PLACE_PROTOTYPE_PART,COP-C-00350,-Z,COP-C-00304,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
323,PLACE_PROTOTYPE_PART,COP-C-00364,-Z,COP-C-00306,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
324,PLACE_PROTOTYPE_PART,COP-R2-00052,-Z,COP-R2-00043,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
325,PLACE_PROTOTYPE_PART,COP-C-00338,-Z,COP-R2-00040,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
326,PLACE_PROTOTYPE_PART,COP-C-00351,-Z,COP-C-00304,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
327,PLACE_PROTOTYPE_PART,COP-R2-00053,-Z,COP-C-00306,7,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
328,PLACE_PROTOTYPE_PART,COP-R2-00054,-Z,COP-R2-00043,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
329,PLACE_PROTOTYPE_PART,COP-C-00400,-Z,COP-C-00353,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
330,PLACE_PROTOTYPE_PART,COP-C-00401,-Z,COP-R2-00044,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
331,PLACE_PROTOTYPE_PART,COP-C-00402,-Z,COP-R2-00044,5,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
332,PLACE_PROTOTYPE_PART,COP-C-00403,-Z,COP-C-00339,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
333,PLACE_PROTOTYPE_PART,COP-C-00404,-Z,COP-R2-00045,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
334,PLACE_PROTOTYPE_PART,COP-C-00405,-Z,COP-C-00339,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
335,PLACE_PROTOTYPE_PART,COP-C-00406,-Z,COP-C-00339,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
336,PLACE_PROTOTYPE_PART,COP-C-00407,-Z,COP-R2-00045,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
337,PLACE_PROTOTYPE_PART,COP-C-00408,-Z,COP-C-00333,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
338,PLACE_PROTOTYPE_PART,COP-C-00409,-Z,COP-C-00340,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
339,PLACE_PROTOTYPE_PART,COP-C-00410,-Z,COP-C-00340,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
340,PLACE_PROTOTYPE_PART,COP-C-00411,-Z,COP-C-00354,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
341,PLACE_PROTOTYPE_PART,COP-C-00412,-Z,COP-C-00354,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
342,PLACE_PROTOTYPE_PART,COP-C-00413,-Z,COP-C-00354,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
343,PLACE_PROTOTYPE_PART,COP-C-00414,-Z,COP-C-00370,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
344,PLACE_PROTOTYPE_PART,COP-C-00415,-Z,COP-C-00370,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
345,PLACE_PROTOTYPE_PART,COP-C-00416,-Z,COP-C-00324,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
346,PLACE_PROTOTYPE_PART,COP-R2-00055,-Z,COP-C-00384,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
347,PLACE_PROTOTYPE_PART,COP-C-00418,-Z,COP-C-00324,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
348,PLACE_PROTOTYPE_PART,COP-C-00420,-Z,COP-C-00325,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
349,PLACE_PROTOTYPE_PART,COP-C-00421,-Z,COP-C-00325,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
350,PLACE_PROTOTYPE_PART,COP-C-00422,-Z,COP-C-00342,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
351,PLACE_PROTOTYPE_PART,COP-C-00423,-Z,COP-C-00342,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
352,PLACE_PROTOTYPE_PART,COP-C-00424,-Z,COP-C-00342,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
353,PLACE_PROTOTYPE_PART,COP-C-00425,-Z,COP-C-00356,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
354,PLACE_PROTOTYPE_PART,COP-C-00426,-Z,COP-C-00356,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
355,PLACE_PROTOTYPE_PART,COP-C-00427,-Z,COP-C-00372,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
356,PLACE_PROTOTYPE_PART,COP-C-00428,-Z,COP-C-00372,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
357,PLACE_PROTOTYPE_PART,COP-C-00429,-Z,COP-R2-00046,7,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
358,PLACE_PROTOTYPE_PART,COP-C-00430,-Z,COP-C-00313,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
359,PLACE_PROTOTYPE_PART,COP-R2-00056,-Z,COP-R2-00047,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
360,PLACE_PROTOTYPE_PART,COP-C-00432,-Z,COP-C-00314,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
361,PLACE_PROTOTYPE_PART,COP-C-00434,-Z,COP-C-00317,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
362,PLACE_PROTOTYPE_PART,COP-C-00435,-Z,COP-C-00327,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
363,PLACE_PROTOTYPE_PART,COP-C-00436,-Z,COP-C-00327,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
364,PLACE_PROTOTYPE_PART,COP-C-00437,-Z,COP-C-00344,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
365,PLACE_PROTOTYPE_PART,COP-C-00438,-Z,COP-C-00344,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
366,PLACE_PROTOTYPE_PART,COP-C-00439,-Z,COP-C-00358,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
367,PLACE_PROTOTYPE_PART,COP-C-00440,-Z,COP-C-00358,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
368,PLACE_PROTOTYPE_PART,COP-C-00441,-Z,COP-C-00358,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
369,PLACE_PROTOTYPE_PART,COP-C-00442,-Z,COP-C-00374,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
370,PLACE_PROTOTYPE_PART,COP-C-00443,-Z,COP-R2-00048,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
371,PLACE_PROTOTYPE_PART,COP-C-00444,-Z,COP-R2-00048,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
372,PLACE_PROTOTYPE_PART,COP-C-00445,-Z,COP-R2-00047,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
373,PLACE_PROTOTYPE_PART,COP-C-00446,-Z,COP-C-00388,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
374,PLACE_PROTOTYPE_PART,COP-C-00447,-Z,COP-C-00319,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
375,PLACE_PROTOTYPE_PART,COP-C-00448,-Z,COP-C-00329,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
376,PLACE_PROTOTYPE_PART,COP-C-00449,-Z,COP-C-00329,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
377,PLACE_PROTOTYPE_PART,COP-C-00450,-Z,COP-C-00346,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
378,PLACE_PROTOTYPE_PART,COP-C-00451,-Z,COP-C-00346,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
379,PLACE_PROTOTYPE_PART,COP-C-00452,-Z,COP-C-00360,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
380,PLACE_PROTOTYPE_PART,COP-C-00453,-Z,COP-C-00360,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
381,PLACE_PROTOTYPE_PART,COP-C-00454,-Z,COP-C-00360,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
382,PLACE_PROTOTYPE_PART,COP-C-00455,-Z,COP-C-00376,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
383,PLACE_PROTOTYPE_PART,COP-C-00456,-Z,COP-R2-00049,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
384,PLACE_PROTOTYPE_PART,COP-C-00457,-Z,COP-R2-00049,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
385,PLACE_PROTOTYPE_PART,COP-C-00458,-Z,COP-R2-00049,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
386,PLACE_PROTOTYPE_PART,COP-C-00459,-Z,COP-R2-00049,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
387,PLACE_PROTOTYPE_PART,COP-C-00460,-Z,COP-C-00320,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
388,PLACE_PROTOTYPE_PART,COP-C-00461,-Z,COP-C-00330,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
389,PLACE_PROTOTYPE_PART,COP-C-00462,-Z,COP-C-00320,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
390,PLACE_PROTOTYPE_PART,COP-C-00463,-Z,COP-C-00331,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
391,PLACE_PROTOTYPE_PART,COP-C-00464,-Z,COP-C-00331,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
392,PLACE_PROTOTYPE_PART,COP-C-00465,-Z,COP-C-00348,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
393,PLACE_PROTOTYPE_PART,COP-C-00466,-Z,COP-C-00348,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
394,PLACE_PROTOTYPE_PART,COP-C-00467,-Z,COP-C-00362,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
395,PLACE_PROTOTYPE_PART,COP-C-00468,-Z,COP-C-00362,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
396,PLACE_PROTOTYPE_PART,COP-C-00469,-Z,COP-C-00378,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
397,PLACE_PROTOTYPE_PART,COP-C-00470,-Z,COP-C-00378,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
